"year","month","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1727,9,1727.79166666667,0,-2.010581,-3.18189,-3.144116,-3.553792,-3.198723,-2.276043,-1.806142,-1.40617,-1.058546,-1.001871,-0.714588
1727,10,1727.875,-2,-1.340387,-2.651575,-3.593275,-3.553792,-3.909551,-3.576639,-2.709214,-2.249872,-1.852455,-1.502806,-1.429176
1727,11,1727.95833333333,1,-0.670194,-0.530315,-1.796638,-2.76406,-2.84331,-3.25149,-3.010237,-2.249872,-1.852455,-1.502806,-1.19098
1727,12,1728.04166666667,0,0.670194,-0.530315,-0.449159,-1.579463,-2.487896,-2.601192,-3.010237,-2.81234,-2.117092,-1.753274,-1.429176
1728,1,1728.125,0,0,0.530315,-0.449159,-0.394866,-1.421655,-2.276043,-2.40819,-2.81234,-2.646365,-2.003741,-1.667372
1728,2,1728.20833333333,1,0.670194,0.530315,0.898319,0,0,-0.975447,-1.806142,-1.968638,-2.381728,-2.254209,-1.667372
1728,3,1728.29166666667,1,1.340387,1.06063,0.898319,1.184597,0.355414,0.325149,-0.602047,-1.40617,-1.587819,-2.003741,-1.905568
1728,4,1728.375,0,0.670194,1.06063,0.898319,0.789732,1.066241,0.325149,0.301024,-0.562468,-1.323182,-1.502806,-1.905568
1728,5,1728.45833333333,-1,-0.670194,0,0.449159,0.394866,0.355414,0.650298,0,0,-0.793909,-1.502806,-1.667372
1728,6,1728.54166666667,0,-0.670194,-0.530315,0,0.394866,0.355414,0.325149,0.602047,0,0,-0.751403,-1.429176
1728,7,1728.625,2,1.340387,0.530315,0.449159,0.789732,1.066241,0.975447,0.903071,1.124936,0.529273,0.500935,-0.238196
1728,8,1728.70833333333,1,2.010581,1.590945,0.898319,0.789732,1.066241,1.300596,1.204095,1.124936,1.323182,0.751403,0.714588
1728,9,1728.79166666667,2,2.010581,2.651575,2.245797,1.579463,1.421655,1.625745,1.806142,1.687404,1.587819,1.753274,1.19098
1728,10,1728.875,-1,0.670194,1.06063,1.796638,1.579463,1.066241,0.975447,1.204095,1.40617,1.323182,1.252338,1.429176
1728,11,1728.95833333333,-1,-1.340387,0,0.449159,1.184597,1.066241,0.650298,0.602047,0.843702,1.058546,1.001871,0.952784
1728,12,1729.04166666667,-2,-2.010581,-2.12126,-0.898319,-0.394866,0.355414,0.325149,0,0,0.264636,0.500935,0.476392
1729,1,1729.125,2,0,-0.530315,-0.898319,0,0.355414,0.975447,0.903071,0.562468,0.529273,0.751403,0.952784
1729,2,1729.20833333333,2,2.680774,1.06063,0.449159,0,0.710827,0.975447,1.505119,1.40617,1.058546,1.001871,1.19098
1729,3,1729.29166666667,-3,-0.670194,0.530315,-0.449159,-0.789732,-1.066241,-0.325149,0,0.562468,0.529273,0.250468,0.238196
1729,4,1729.375,1,-1.340387,0,0.898319,0,-0.355414,-0.650298,0,0.281234,0.793909,0.751403,0.476392
1729,5,1729.45833333333,2,2.010581,0,0.898319,1.579463,0.710827,0.325149,0,0.562468,0.793909,1.252338,1.19098
1729,6,1729.54166666667,-2,0,0.530315,-0.898319,0,0.710827,0,-0.301024,-0.562468,0,0.250468,0.714588
1729,7,1729.625,-2,-2.680774,-1.06063,-0.449159,-1.579463,-0.710827,0,-0.602047,-0.843702,-1.058546,-0.500935,-0.238196
1729,8,1729.70833333333,-2,-2.680774,-3.18189,-1.796638,-1.184597,-2.132482,-1.300596,-0.602047,-1.124936,-1.323182,-1.502806,-0.952784
1729,9,1729.79166666667,0,-1.340387,-2.12126,-2.694956,-1.579463,-1.066241,-1.950894,-1.204095,-0.562468,-1.058546,-1.252338,-1.429176
1729,10,1729.875,-1,-0.670194,-1.590945,-2.245797,-2.76406,-1.777069,-1.300596,-2.107166,-1.40617,-0.793909,-1.252338,-1.429176
1729,11,1729.95833333333,0,-0.670194,-0.530315,-1.347478,-1.974329,-2.487896,-1.625745,-1.204095,-1.968638,-1.323182,-0.751403,-1.19098
1729,12,1730.04166666667,-1,-0.670194,-1.06063,-0.898319,-1.579463,-2.132482,-2.601192,-1.806142,-1.40617,-2.117092,-1.502806,-0.952784
1730,1,1730.125,1,0,0,-0.449159,-0.394866,-1.066241,-1.625745,-2.107166,-1.40617,-1.058546,-1.753274,-1.19098
1730,2,1730.20833333333,2,2.010581,1.06063,0.898319,0.394866,0.355414,-0.325149,-0.903071,-1.40617,-0.793909,-0.500935,-1.19098
1730,3,1730.29166666667,0,1.340387,1.590945,0.898319,0.789732,0.355414,0.325149,-0.301024,-0.843702,-1.323182,-0.751403,-0.476392
1730,4,1730.375,1,0.670194,1.590945,1.796638,1.184597,1.066241,0.650298,0.602047,0,-0.529273,-1.001871,-0.476392
1730,5,1730.45833333333,2,2.010581,1.590945,2.245797,2.369195,1.777069,1.625745,1.204095,1.124936,0.529273,0,-0.476392
1730,6,1730.54166666667,2,2.680774,2.651575,2.245797,2.76406,2.84331,2.276043,2.107166,1.687404,1.587819,1.001871,0.476392
1730,7,1730.625,1,2.010581,2.651575,2.694956,2.369195,2.84331,2.926341,2.40819,2.249872,1.852455,1.753274,1.19098
1730,8,1730.70833333333,-1,0,1.06063,1.796638,1.974329,1.777069,2.276043,2.40819,1.968638,1.852455,1.502806,1.429176
1730,9,1730.79166666667,0,-0.670194,0,0.898319,1.579463,1.777069,1.625745,2.107166,2.249872,1.852455,1.753274,1.429176
1730,10,1730.875,-2,-1.340387,-1.590945,-0.898319,0,0.710827,0.975447,0.903071,1.40617,1.587819,1.252338,1.19098
1730,11,1730.95833333333,2,0,0,-0.449159,0,0.710827,1.300596,1.505119,1.40617,1.852455,2.003741,1.667372
1730,12,1731.04166666667,1,2.010581,0.530315,0.449159,0,0.355414,0.975447,1.505119,1.687404,1.587819,2.003741,2.143764
1731,1,1731.125,1,1.340387,2.12126,0.898319,0.789732,0.355414,0.650298,1.204095,1.687404,1.852455,1.753274,2.143764
1731,2,1731.20833333333,2,2.010581,2.12126,2.694956,1.579463,1.421655,0.975447,1.204095,1.687404,2.117092,2.254209,2.143764
1731,3,1731.29166666667,1,2.010581,2.12126,2.245797,2.76406,1.777069,1.625745,1.204095,1.40617,1.852455,2.254209,2.38196
1731,4,1731.375,-1,0,1.06063,1.347478,1.579463,2.132482,1.300596,1.204095,0.843702,1.058546,1.502806,1.905568
1731,5,1731.45833333333,-1,-1.340387,-0.530315,0.449159,0.789732,1.066241,1.625745,0.903071,0.843702,0.529273,0.751403,1.19098
1731,6,1731.54166666667,-1,-1.340387,-1.590945,-0.898319,0,0.355414,0.650298,1.204095,0.562468,0.529273,0.250468,0.476392
1731,7,1731.625,0,-0.670194,-1.06063,-1.347478,-0.789732,0,0.325149,0.602047,1.124936,0.529273,0.500935,0.238196
1731,8,1731.70833333333,-1,-0.670194,-1.06063,-1.347478,-1.579463,-1.066241,-0.325149,0,0.281234,0.793909,0.250468,0.238196
1731,9,1731.79166666667,0,-0.670194,-0.530315,-0.898319,-1.184597,-1.421655,-0.975447,-0.301024,0,0.264636,0.751403,0.238196
1731,10,1731.875,0,0,-0.530315,-0.449159,-0.789732,-1.066241,-1.300596,-0.903071,-0.281234,0,0.250468,0.714588
1731,11,1731.95833333333,0,0,0,-0.449159,-0.394866,-0.710827,-0.975447,-1.204095,-0.843702,-0.264636,0,0.238196
1731,12,1732.04166666667,0,0,0,0,-0.394866,-0.355414,-0.650298,-0.903071,-1.124936,-0.793909,-0.250468,0
1732,1,1732.125,0,0,0,0,0,-0.355414,-0.325149,-0.602047,-0.843702,-1.058546,-0.751403,-0.238196
1732,2,1732.20833333333,2,1.340387,1.06063,0.898319,0.789732,0.710827,0.325149,0.301024,0,-0.264636,-0.500935,-0.238196
1732,3,1732.29166666667,2,2.680774,2.12126,1.796638,1.579463,1.421655,1.300596,0.903071,0.843702,0.529273,0.250468,0
1732,4,1732.375,0,1.340387,2.12126,1.796638,1.579463,1.421655,1.300596,1.204095,0.843702,0.793909,0.500935,0.238196
1732,5,1732.45833333333,0,0,1.06063,1.796638,1.579463,1.421655,1.300596,1.204095,1.124936,0.793909,0.751403,0.476392
1732,6,1732.54166666667,2,1.340387,1.06063,1.796638,2.369195,2.132482,1.950894,1.806142,1.687404,1.587819,1.252338,1.19098
1732,7,1732.625,3,3.350968,2.651575,2.245797,2.76406,3.198723,2.926341,2.709214,2.531106,2.381728,2.254209,1.905568
1732,8,1732.70833333333,1,2.680774,3.18189,2.694956,2.369195,2.84331,3.25149,3.010237,2.81234,2.646365,2.504677,2.38196
1732,9,1732.79166666667,3,2.680774,3.712205,4.042435,3.553792,3.198723,3.576639,3.913309,3.656042,3.440274,3.25608,3.096548
1732,10,1732.875,2,3.350968,3.18189,4.042435,4.343523,3.909551,3.576639,3.913309,4.21851,3.969547,3.757015,3.57294
1732,11,1732.95833333333,0,1.340387,2.651575,2.694956,3.553792,3.909551,3.576639,3.311261,3.656042,3.969547,3.757015,3.57294
1732,12,1733.04166666667,1,0.670194,1.590945,2.694956,2.76406,3.554137,3.901788,3.612285,3.374808,3.704911,4.007483,3.811136
1733,1,1733.125,0,0.670194,0.530315,1.347478,2.369195,2.487896,3.25149,3.612285,3.374808,3.175638,3.506547,3.811136
1733,2,1733.20833333333,0,0,0.530315,0.449159,1.184597,2.132482,2.276043,3.010237,3.374808,3.175638,3.005612,3.334744
1733,3,1733.29166666667,1,0.670194,0.530315,0.898319,0.789732,1.421655,2.276043,2.40819,3.093574,3.440274,3.25608,3.096548
1733,4,1733.375,0,0.670194,0.530315,0.449159,0.789732,0.710827,1.300596,2.107166,2.249872,2.911001,3.25608,3.096548
1733,5,1733.45833333333,2,1.340387,1.590945,1.347478,1.184597,1.421655,1.300596,1.806142,2.531106,2.646365,3.25608,3.57294
1733,6,1733.54166666667,0,1.340387,1.06063,1.347478,1.184597,1.066241,1.300596,1.204095,1.687404,2.381728,2.504677,3.096548
1733,7,1733.625,-1,-0.670194,0.530315,0.449159,0.789732,0.710827,0.650298,0.903071,0.843702,1.323182,2.003741,2.143764
1733,8,1733.70833333333,-1,-1.340387,-1.06063,0,0,0.355414,0.325149,0.301024,0.562468,0.529273,1.001871,1.667372
1733,9,1733.79166666667,0,-0.670194,-1.06063,-0.898319,0,0,0.325149,0.301024,0.281234,0.529273,0.500935,0.952784
1733,10,1733.875,0,0,-0.530315,-0.898319,-0.789732,0,0,0.301024,0.281234,0.264636,0.500935,0.476392
1733,11,1733.95833333333,1,0.670194,0.530315,0,-0.394866,-0.355414,0.325149,0.301024,0.562468,0.529273,0.500935,0.714588
1733,12,1734.04166666667,0,0.670194,0.530315,0.449159,0,-0.355414,-0.325149,0.301024,0.281234,0.529273,0.500935,0.476392
1734,1,1734.125,1,0.670194,1.06063,0.898319,0.789732,0.355414,0,0,0.562468,0.529273,0.751403,0.714588
1734,2,1734.20833333333,0,0.670194,0.530315,0.898319,0.789732,0.710827,0.325149,0,0,0.529273,0.500935,0.714588
1734,3,1734.29166666667,0,0,0.530315,0.449159,0.789732,0.710827,0.650298,0.301024,0,0,0.500935,0.476392
1734,4,1734.375,1,0.670194,0.530315,0.898319,0.789732,1.066241,0.975447,0.903071,0.562468,0.264636,0.250468,0.714588
1734,5,1734.45833333333,0,0.670194,0.530315,0.449159,0.789732,0.710827,0.975447,0.903071,0.843702,0.529273,0.250468,0.238196
1734,6,1734.54166666667,0,0,0.530315,0.449159,0.394866,0.710827,0.650298,0.903071,0.843702,0.793909,0.500935,0.238196
1734,7,1734.625,-2,-1.340387,-1.06063,-0.449159,-0.394866,-0.355414,0,0,0.281234,0.264636,0.250468,0
1734,8,1734.70833333333,-1,-2.010581,-1.590945,-1.347478,-0.789732,-0.710827,-0.650298,-0.301024,-0.281234,0,0,0
1734,9,1734.79166666667,0,-0.670194,-1.590945,-1.347478,-1.184597,-0.710827,-0.650298,-0.602047,-0.281234,-0.264636,0,0
1734,10,1734.875,0,0,-0.530315,-1.347478,-1.184597,-1.066241,-0.650298,-0.602047,-0.562468,-0.264636,-0.250468,0
1734,11,1734.95833333333,1,0.670194,0.530315,0,-0.789732,-0.710827,-0.650298,-0.301024,-0.281234,-0.264636,0,0
1734,12,1735.04166666667,1,1.340387,1.06063,0.898319,0.394866,-0.355414,-0.325149,-0.301024,0,0,0,0.238196
1735,1,1735.125,2,2.010581,2.12126,1.796638,1.579463,1.066241,0.325149,0.301024,0.281234,0.529273,0.500935,0.476392
1735,2,1735.20833333333,-2,0,0.530315,0.898319,0.789732,0.710827,0.325149,-0.301024,-0.281234,-0.264636,0,0
1735,3,1735.29166666667,-1,-2.010581,-0.530315,0,0.394866,0.355414,0.325149,0,-0.562468,-0.529273,-0.500935,-0.238196
1735,4,1735.375,-1,-1.340387,-2.12126,-0.898319,-0.394866,0,0,0,-0.281234,-0.793909,-0.751403,-0.714588
1735,5,1735.45833333333,0,-0.670194,-1.06063,-1.796638,-0.789732,-0.355414,0,0,0,-0.264636,-0.751403,-0.714588
1735,6,1735.54166666667,0,0,-0.530315,-0.898319,-1.579463,-0.710827,-0.325149,0,0,0,-0.250468,-0.714588
1735,7,1735.625,2,1.340387,1.06063,0.449159,0,-0.710827,0,0.301024,0.562468,0.529273,0.500935,0.238196
1735,8,1735.70833333333,-2,0,0,0,-0.394866,-0.710827,-1.300596,-0.602047,-0.281234,0,0,0
1735,9,1735.79166666667,0,-1.340387,0,0,0,-0.355414,-0.650298,-1.204095,-0.562468,-0.264636,0,0
1735,10,1735.875,1,0.670194,-0.530315,0.449159,0.394866,0.355414,0,-0.301024,-0.843702,-0.264636,0,0.238196
1735,11,1735.95833333333,-1,0,0,-0.898319,0,0,0,-0.301024,-0.562468,-1.058546,-0.500935,-0.238196
1735,12,1736.04166666667,0,-0.670194,0,0,-0.789732,0,0,0,-0.281234,-0.529273,-1.001871,-0.476392
1736,1,1736.125,0,0,-0.530315,0,0,-0.710827,0,0,0,-0.264636,-0.500935,-0.952784
1736,2,1736.20833333333,1,0.670194,0.530315,0,0.394866,0.355414,-0.325149,0.301024,0.281234,0.264636,0,-0.238196
1736,3,1736.29166666667,-1,0,0,0,-0.394866,0,0,-0.602047,0,0,0,-0.238196
1736,4,1736.375,0,-0.670194,0,0,0,-0.355414,0,0,-0.562468,0,0,0
1736,5,1736.45833333333,-1,-0.670194,-1.06063,-0.449159,-0.394866,-0.355414,-0.650298,-0.301024,-0.281234,-0.793909,-0.250468,-0.238196
1736,6,1736.54166666667,0,-0.670194,-0.530315,-0.898319,-0.394866,-0.355414,-0.325149,-0.602047,-0.281234,-0.264636,-0.751403,-0.238196
1736,7,1736.625,-1,-0.670194,-1.06063,-0.898319,-1.184597,-0.710827,-0.650298,-0.602047,-0.843702,-0.529273,-0.500935,-0.952784
1736,8,1736.70833333333,-1,-1.340387,-1.06063,-1.347478,-1.184597,-1.421655,-0.975447,-0.903071,-0.843702,-1.058546,-0.751403,-0.714588
1736,9,1736.79166666667,1,0,-0.530315,-0.449159,-0.789732,-0.710827,-0.975447,-0.602047,-0.562468,-0.529273,-0.751403,-0.476392
1736,10,1736.875,0,0.670194,0,-0.449159,-0.394866,-0.710827,-0.650298,-0.903071,-0.562468,-0.529273,-0.500935,-0.714588
1736,11,1736.95833333333,0,0,0.530315,0,-0.394866,-0.355414,-0.650298,-0.602047,-0.843702,-0.529273,-0.500935,-0.476392
1736,12,1737.04166666667,3,2.010581,1.590945,1.796638,1.184597,0.710827,0.650298,0.301024,0.281234,0,0.250468,0.238196
1737,1,1737.125,0,2.010581,1.590945,1.347478,1.579463,1.066241,0.650298,0.602047,0.281234,0.264636,0,0.238196
1737,2,1737.20833333333,1,0.670194,2.12126,1.796638,1.579463,1.777069,1.300596,0.903071,0.843702,0.529273,0.500935,0.238196
1737,3,1737.29166666667,0,0.670194,0.530315,1.796638,1.579463,1.421655,1.625745,1.204095,0.843702,0.793909,0.500935,0.476392
1737,4,1737.375,2,1.340387,1.590945,1.347478,2.369195,2.132482,1.950894,2.107166,1.687404,1.323182,1.252338,0.952784
1737,5,1737.45833333333,0,1.340387,1.06063,1.347478,1.184597,2.132482,1.950894,1.806142,1.968638,1.587819,1.252338,1.19098
1737,6,1737.54166666667,2,1.340387,2.12126,1.796638,1.974329,1.777069,2.601192,2.40819,2.249872,2.381728,2.003741,1.667372
1737,7,1737.625,-1,0.670194,0.530315,1.347478,1.184597,1.421655,1.300596,2.107166,1.968638,1.852455,2.003741,1.667372
1737,8,1737.70833333333,2,0.670194,1.590945,1.347478,1.974329,1.777069,1.950894,1.806142,2.531106,2.381728,2.254209,2.38196
1737,9,1737.79166666667,0,1.340387,0.530315,1.347478,1.184597,1.777069,1.625745,1.806142,1.687404,2.381728,2.254209,2.143764
1737,10,1737.875,0,0,1.06063,0.449159,1.184597,1.066241,1.625745,1.505119,1.687404,1.587819,2.254209,2.143764
1737,11,1737.95833333333,-1,-0.670194,-0.530315,0.449159,0,0.710827,0.650298,1.204095,1.124936,1.323182,1.252338,1.905568
1737,12,1738.04166666667,0,-0.670194,-0.530315,-0.449159,0.394866,0,0.650298,0.602047,1.124936,1.058546,1.252338,1.19098
1738,1,1738.125,-2,-1.340387,-1.590945,-1.347478,-1.184597,-0.355414,-0.650298,0,0,0.529273,0.500935,0.714588
1738,2,1738.20833333333,-1,-2.010581,-1.590945,-1.796638,-1.579463,-1.421655,-0.650298,-0.903071,-0.281234,-0.264636,0.250468,0.238196
1738,3,1738.29166666667,-1,-1.340387,-2.12126,-1.796638,-1.974329,-1.777069,-1.625745,-0.903071,-1.124936,-0.529273,-0.500935,0
1738,4,1738.375,1,0,-0.530315,-1.347478,-1.184597,-1.421655,-1.300596,-1.204095,-0.562468,-0.793909,-0.250468,-0.238196
1738,5,1738.45833333333,0,0.670194,0,-0.449159,-1.184597,-1.066241,-1.300596,-1.204095,-1.124936,-0.529273,-0.751403,-0.238196
1738,6,1738.54166666667,2,1.340387,1.590945,0.898319,0.394866,-0.355414,-0.325149,-0.602047,-0.562468,-0.529273,0,-0.238196
1738,7,1738.625,0,1.340387,1.06063,1.347478,0.789732,0.355414,-0.325149,-0.301024,-0.562468,-0.529273,-0.500935,0
1738,8,1738.70833333333,1,0.670194,1.590945,1.347478,1.579463,1.066241,0.650298,0,0,-0.264636,-0.250468,-0.238196
1738,9,1738.79166666667,-1,0,0,0.898319,0.789732,1.066241,0.650298,0.301024,-0.281234,-0.264636,-0.500935,-0.476392
1738,10,1738.875,1,0,0.530315,0.449159,1.184597,1.066241,1.300596,0.903071,0.562468,0,0,-0.238196
1738,11,1738.95833333333,-2,-0.670194,-1.06063,-0.449159,-0.394866,0.355414,0.325149,0.602047,0.281234,0,-0.500935,-0.476392
1738,12,1739.04166666667,-2,-2.680774,-1.590945,-1.796638,-1.184597,-1.066241,-0.325149,-0.301024,0,-0.264636,-0.500935,-0.952784
1739,1,1739.125,0,-1.340387,-2.12126,-1.347478,-1.579463,-1.066241,-0.975447,-0.301024,-0.281234,0,-0.250468,-0.476392
1739,2,1739.20833333333,0,0,-1.06063,-1.796638,-1.184597,-1.421655,-0.975447,-0.903071,-0.281234,-0.264636,0,-0.238196
1739,3,1739.29166666667,3,2.010581,1.590945,0.449159,-0.394866,0,-0.325149,0,0,0.529273,0.500935,0.714588
1739,4,1739.375,0,2.010581,1.590945,1.347478,0.394866,-0.355414,0,-0.301024,0,0,0.500935,0.476392
1739,5,1739.45833333333,0,0,1.590945,1.347478,1.184597,0.355414,-0.325149,0,-0.281234,0,0,0.476392
1739,6,1739.54166666667,-1,-0.670194,-0.530315,0.898319,0.789732,0.710827,0,-0.602047,-0.281234,-0.529273,-0.250468,-0.238196
1739,7,1739.625,1,0,0,0,1.184597,1.066241,0.975447,0.301024,-0.281234,0,-0.250468,0
1739,8,1739.70833333333,2,2.010581,1.06063,0.898319,0.789732,1.777069,1.625745,1.505119,0.843702,0.264636,0.500935,0.238196
1739,9,1739.79166666667,2,2.680774,2.651575,1.796638,1.579463,1.421655,2.276043,2.107166,1.968638,1.323182,0.751403,0.952784
1739,10,1739.875,-1,0.670194,1.590945,1.796638,1.184597,1.066241,0.975447,1.806142,1.687404,1.587819,1.001871,0.476392
1739,11,1739.95833333333,-2,-2.010581,-0.530315,0.449159,0.789732,0.355414,0.325149,0.301024,1.124936,1.058546,1.001871,0.476392
1739,12,1740.04166666667,1,-0.670194,-1.06063,0,0.789732,1.066241,0.650298,0.602047,0.562468,1.323182,1.252338,1.19098
1740,1,1740.125,-2,-0.670194,-1.590945,-1.796638,-0.789732,0,0.325149,0,0,0,0.751403,0.714588
1740,2,1740.20833333333,-2,-2.680774,-1.590945,-2.245797,-2.369195,-1.421655,-0.650298,-0.301024,-0.562468,-0.529273,-0.500935,0.238196
1740,3,1740.29166666667,0,-1.340387,-2.12126,-1.347478,-1.974329,-2.132482,-1.300596,-0.602047,-0.281234,-0.529273,-0.500935,-0.476392
1740,4,1740.375,-2,-1.340387,-2.12126,-2.694956,-1.974329,-2.487896,-2.601192,-1.806142,-1.124936,-0.793909,-1.001871,-0.952784
1740,5,1740.45833333333,2,0,0,-0.898319,-1.579463,-1.066241,-1.625745,-1.806142,-1.124936,-0.529273,-0.250468,-0.476392
1740,6,1740.54166666667,-2,0,-1.06063,-0.898319,-1.579463,-2.132482,-1.625745,-2.107166,-2.249872,-1.587819,-1.001871,-0.714588
1740,7,1740.625,-1,-2.010581,-0.530315,-1.347478,-1.184597,-1.777069,-2.276043,-1.806142,-2.249872,-2.381728,-1.753274,-1.19098
1740,8,1740.70833333333,-1,-1.340387,-2.12126,-0.898319,-1.579463,-1.421655,-1.950894,-2.40819,-1.968638,-2.381728,-2.504677,-1.905568
1740,9,1740.79166666667,-1,-1.340387,-1.590945,-2.245797,-1.184597,-1.777069,-1.625745,-2.107166,-2.531106,-2.117092,-2.504677,-2.620156
1740,10,1740.875,1,0,-0.530315,-0.898319,-1.579463,-0.710827,-1.300596,-1.204095,-1.687404,-2.117092,-1.753274,-2.143764
1740,11,1740.95833333333,0,0.670194,0,-0.449159,-0.789732,-1.421655,-0.650298,-1.204095,-1.124936,-1.587819,-2.003741,-1.667372
1740,12,1741.04166666667,0,0,0.530315,0,-0.394866,-0.710827,-1.300596,-0.602047,-1.124936,-1.058546,-1.502806,-1.905568
1741,1,1741.125,-1,-0.670194,-0.530315,0,-0.394866,-0.710827,-0.975447,-1.505119,-0.843702,-1.323182,-1.252338,-1.667372
1741,2,1741.20833333333,-1,-1.340387,-1.06063,-0.898319,-0.394866,-0.710827,-0.975447,-1.204095,-1.687404,-1.058546,-1.502806,-1.429176
1741,3,1741.29166666667,-2,-2.010581,-2.12126,-1.796638,-1.579463,-1.066241,-1.300596,-1.505119,-1.687404,-2.117092,-1.502806,-1.905568
1741,4,1741.375,-3,-3.350968,-3.18189,-3.144116,-2.76406,-2.487896,-1.950894,-2.107166,-2.249872,-2.381728,-2.755144,-2.143764
1741,5,1741.45833333333,0,-2.010581,-2.651575,-2.694956,-2.76406,-2.487896,-2.276043,-1.806142,-1.968638,-2.117092,-2.254209,-2.620156
1741,6,1741.54166666667,-2,-1.340387,-2.651575,-3.144116,-3.158926,-3.198723,-2.926341,-2.709214,-2.249872,-2.381728,-2.504677,-2.620156
1741,7,1741.625,-2,-2.680774,-2.12126,-3.144116,-3.553792,-3.554137,-3.576639,-3.311261,-3.093574,-2.646365,-2.755144,-2.858352
1741,8,1741.70833333333,-1,-2.010581,-2.651575,-2.245797,-3.158926,-3.554137,-3.576639,-3.612285,-3.374808,-3.175638,-2.755144,-2.858352
1741,9,1741.79166666667,0,-0.670194,-1.590945,-2.245797,-1.974329,-2.84331,-3.25149,-3.311261,-3.374808,-3.175638,-3.005612,-2.620156
1741,10,1741.875,-1,-0.670194,-1.06063,-1.796638,-2.369195,-2.132482,-2.926341,-3.311261,-3.374808,-3.440274,-3.25608,-3.096548
1741,11,1741.95833333333,0,-0.670194,-0.530315,-0.898319,-1.579463,-2.132482,-1.950894,-2.709214,-3.093574,-3.175638,-3.25608,-3.096548
1741,12,1742.04166666667,-2,-1.340387,-1.590945,-1.347478,-1.579463,-2.132482,-2.601192,-2.40819,-3.093574,-3.440274,-3.506547,-3.57294
1742,1,1742.125,-2,-2.680774,-2.12126,-2.245797,-1.974329,-2.132482,-2.601192,-3.010237,-2.81234,-3.440274,-3.757015,-3.811136
1742,2,1742.20833333333,-1,-2.010581,-2.651575,-2.245797,-2.369195,-2.132482,-2.276043,-2.709214,-3.093574,-2.911001,-3.506547,-3.811136
1742,3,1742.29166666667,-3,-2.680774,-3.18189,-3.593275,-3.158926,-3.198723,-2.926341,-3.010237,-3.374808,-3.704911,-3.506547,-4.049332
1742,4,1742.375,-2,-3.350968,-3.18189,-3.593275,-3.948658,-3.554137,-3.576639,-3.311261,-3.374808,-3.704911,-4.007483,-3.811136
1742,5,1742.45833333333,0,-1.340387,-2.651575,-2.694956,-3.158926,-3.554137,-3.25149,-3.311261,-3.093574,-3.175638,-3.506547,-3.811136
1742,6,1742.54166666667,-2,-1.340387,-2.12126,-3.144116,-3.158926,-3.554137,-3.901788,-3.612285,-3.656042,-3.440274,-3.506547,-3.811136
1742,7,1742.625,2,0,0,-0.898319,-1.974329,-2.132482,-2.601192,-3.010237,-2.81234,-2.911001,-2.755144,-2.858352
1742,8,1742.70833333333,-2,0,-1.06063,-0.898319,-1.579463,-2.487896,-2.601192,-3.010237,-3.374808,-3.175638,-3.25608,-3.096548
1742,9,1742.79166666667,1,-0.670194,0.530315,-0.449159,-0.394866,-1.066241,-1.950894,-2.107166,-2.531106,-2.911001,-2.755144,-2.858352
1742,10,1742.875,0,0.670194,-0.530315,0.449159,-0.394866,-0.355414,-0.975447,-1.806142,-1.968638,-2.381728,-2.755144,-2.620156
1742,11,1742.95833333333,0,0,0.530315,-0.449159,0.394866,-0.355414,-0.325149,-0.903071,-1.687404,-1.852455,-2.254209,-2.620156
1742,12,1743.04166666667,-3,-2.010581,-1.590945,-0.898319,-1.579463,-0.710827,-1.300596,-1.204095,-1.687404,-2.381728,-2.504677,-2.858352
1743,1,1743.125,-2,-3.350968,-2.651575,-2.245797,-1.579463,-2.132482,-1.300596,-1.806142,-1.687404,-2.117092,-2.755144,-2.858352
1743,2,1743.20833333333,-1,-2.010581,-3.18189,-2.694956,-2.369195,-1.777069,-2.276043,-1.505119,-1.968638,-1.852455,-2.254209,-2.858352
1743,3,1743.29166666667,-1,-1.340387,-2.12126,-3.144116,-2.76406,-2.487896,-1.950894,-2.40819,-1.687404,-2.117092,-2.003741,-2.38196
1743,4,1743.375,2,0.670194,0,-0.898319,-1.974329,-1.777069,-1.625745,-1.204095,-1.687404,-1.058546,-1.502806,-1.429176
1743,5,1743.45833333333,0,1.340387,0.530315,0,-0.789732,-1.777069,-1.625745,-1.505119,-1.124936,-1.587819,-1.001871,-1.429176
1743,6,1743.54166666667,-2,-1.340387,0,-0.449159,-0.789732,-1.421655,-2.276043,-2.107166,-1.968638,-1.587819,-2.003741,-1.429176
1743,7,1743.625,-1,-2.010581,-1.590945,-0.449159,-0.789732,-1.066241,-1.625745,-2.40819,-2.249872,-2.117092,-1.753274,-2.143764
1743,8,1743.70833333333,0,-0.670194,-1.590945,-1.347478,-0.394866,-0.710827,-0.975447,-1.505119,-2.249872,-2.117092,-2.003741,-1.667372
1743,9,1743.79166666667,-2,-1.340387,-1.590945,-2.245797,-1.974329,-1.066241,-1.300596,-1.505119,-1.968638,-2.646365,-2.504677,-2.38196
1743,10,1743.875,0,-1.340387,-1.06063,-1.347478,-1.974329,-1.777069,-0.975447,-1.204095,-1.40617,-1.852455,-2.504677,-2.38196
1743,11,1743.95833333333,-1,-0.670194,-1.590945,-1.347478,-1.579463,-2.132482,-1.950894,-1.204095,-1.40617,-1.587819,-2.003741,-2.620156
