"year","month","time","hdi","hwi","hhi","hxi"
1909,6,1909.54166666667,-2.531106,0,-2.531106,-2.531106
1909,7,1909.625,0,1.5,1.5,1.5
1909,8,1909.70833333333,-1,0.670194,-0.329806,-1
1909,9,1909.79166666667,0,1,1,1
1909,10,1909.875,0,0.670194,0.670194,0.670194
1909,11,1909.95833333333,0,0,0,0
1909,12,1910.04166666667,0,0,0,0
1910,1,1910.125,0,0,0,0
1910,2,1910.20833333333,0,0,0,0
1910,3,1910.29166666667,-1.5,0,-1.5,-1.5
1910,4,1910.375,-1.340387,0,-1.340387,-1.340387
1910,5,1910.45833333333,-1.590945,0,-1.590945,-1.590945
1910,6,1910.54166666667,0,1.5,1.5,1.5
1910,7,1910.625,0,2,2,2
1910,8,1910.70833333333,0,2,2,2
1910,9,1910.79166666667,0,1.796638,1.796638,1.796638
1910,10,1910.875,-1,0,-1,-1
1910,11,1910.95833333333,0,2.132482,2.132482,2.132482
1910,12,1911.04166666667,0,2,2,2
1911,1,1911.125,-1.5,0,-1.5,-1.5
1911,2,1911.20833333333,-2,0,-2,-2
1911,3,1911.29166666667,-1.590945,0,-1.590945,-1.590945
1911,4,1911.375,-1.796638,0,-1.796638,-1.796638
1911,5,1911.45833333333,-0.670194,0,-0.670194,-0.670194
1911,6,1911.54166666667,-1,0,-1,-1
1911,7,1911.625,-2.276043,0,-2.276043,-2.276043
1911,8,1911.70833333333,-2.709214,0,-2.709214,-2.709214
1911,9,1911.79166666667,-2.531106,0,-2.531106,-2.531106
1911,10,1911.875,-2.381728,0,-2.381728,-2.381728
1911,11,1911.95833333333,0,0,0,0
1911,12,1912.04166666667,0,0,0,0
1912,1,1912.125,0,0,0,0
1912,2,1912.20833333333,0,0,0,0
1912,3,1912.29166666667,0,0,0,0
1912,4,1912.375,-1.5,0,-1.5,-1.5
1912,5,1912.45833333333,-1.340387,0,-1.340387,-1.340387
1912,6,1912.54166666667,0,0,0,0
1912,7,1912.625,0,0,0,0
1912,8,1912.70833333333,0,1.5,1.5,1.5
1912,9,1912.79166666667,0,1.340387,1.340387,1.340387
1912,10,1912.875,0,0,0,0
1912,11,1912.95833333333,0,0,0,0
1912,12,1913.04166666667,-1,0,-1,-1
1913,1,1913.125,-0.670194,0,-0.670194,-0.670194
1913,2,1913.20833333333,-1,0,-1,-1
1913,3,1913.29166666667,-0.670194,0,-0.670194,-0.670194
1913,4,1913.375,0,0,0,0
1913,5,1913.45833333333,0,0,0,0
1913,6,1913.54166666667,0,1,1,1
1913,7,1913.625,0,0.670194,0.670194,0.670194
1913,8,1913.70833333333,-1,0,-1,-1
1913,9,1913.79166666667,-0.670194,0,-0.670194,-0.670194
1913,10,1913.875,-1,0,-1,-1
1913,11,1913.95833333333,0,1,1,1
1913,12,1914.04166666667,0,0.670194,0.670194,0.670194
1914,1,1914.125,0,0,0,0
1914,2,1914.20833333333,-1,0,-1,-1
1914,3,1914.29166666667,0,1.5,1.5,1.5
1914,4,1914.375,-1,1.340387,0.340387,1.340387
1914,5,1914.45833333333,0,2,2,2
1914,6,1914.54166666667,0,1.796638,1.796638,1.796638
1914,7,1914.625,0,2.369195,2.369195,2.369195
1914,8,1914.70833333333,0,2.132482,2.132482,2.132482
1914,9,1914.79166666667,0,2.601192,2.601192,2.601192
1914,10,1914.875,-1,2.107166,1.107166,2.107166
1914,11,1914.95833333333,-0.670194,0,-0.670194,-0.670194
1914,12,1915.04166666667,0,0,0,0
1915,1,1915.125,0,1.5,1.5,1.5
1915,2,1915.20833333333,-1,0.670194,-0.329806,-1
1915,3,1915.29166666667,0,1,1,1
1915,4,1915.375,0,0.670194,0.670194,0.670194
1915,5,1915.45833333333,-1,0,-1,-1
1915,6,1915.54166666667,-2,0,-2,-2
1915,7,1915.625,-1.590945,0,-1.590945,-1.590945
1915,8,1915.70833333333,0,0,0,0
1915,9,1915.79166666667,0,0,0,0
1915,10,1915.875,0,0,0,0
1915,11,1915.95833333333,-1,0,-1,-1
1915,12,1916.04166666667,0,1.5,1.5,1.5
1916,1,1916.125,0,2,2,2
1916,2,1916.20833333333,0,2,2,2
1916,3,1916.29166666667,0,1.796638,1.796638,1.796638
1916,4,1916.375,0,0,0,0
1916,5,1916.45833333333,0,0,0,0
1916,6,1916.54166666667,0,0,0,0
1916,7,1916.625,0,0,0,0
1916,8,1916.70833333333,0,0,0,0
1916,9,1916.79166666667,0,0,0,0
1916,10,1916.875,0,1,1,1
1916,11,1916.95833333333,0,0.670194,0.670194,0.670194
1916,12,1917.04166666667,0,0,0,0
1917,1,1917.125,0,0,0,0
1917,2,1917.20833333333,-1.5,0,-1.5,-1.5
1917,3,1917.29166666667,-1.340387,0,-1.340387,-1.340387
1917,4,1917.375,0,0,0,0
1917,5,1917.45833333333,0,0,0,0
1917,6,1917.54166666667,0,0,0,0
1917,7,1917.625,0,0,0,0
1917,8,1917.70833333333,0,1.5,1.5,1.5
1917,9,1917.79166666667,0,1.340387,1.340387,1.340387
1917,10,1917.875,0,2.245797,2.245797,2.245797
1917,11,1917.95833333333,-1,1.796638,0.796638,1.796638
1917,12,1918.04166666667,-1.340387,0,-1.340387,-1.340387
1918,1,1918.125,-0.670194,0,-0.670194,-0.670194
1918,2,1918.20833333333,-1.796638,0,-1.796638,-1.796638
1918,3,1918.29166666667,-2,0,-2,-2
1918,4,1918.375,0,1,1,1
1918,5,1918.45833333333,-1.796638,0,-1.796638,-1.796638
1918,6,1918.54166666667,-2.107166,0,-2.107166,-2.107166
1918,7,1918.625,-1.590945,0,-1.590945,-1.590945
1918,8,1918.70833333333,-2.117092,0,-2.117092,-2.117092
1918,9,1918.79166666667,0,1.5,1.5,1.5
1918,10,1918.875,0,1.340387,1.340387,1.340387
1918,11,1918.95833333333,-1,0,-1,-1
1918,12,1919.04166666667,0,1.5,1.5,1.5
1919,1,1919.125,-1.5,0,-1.5,-1.5
1919,2,1919.20833333333,-1.340387,0,-1.340387,-1.340387
1919,3,1919.29166666667,0,1.5,1.5,1.5
1919,4,1919.375,0,1.340387,1.340387,1.340387
1919,5,1919.45833333333,-2,0,-2,-2
1919,6,1919.54166666667,-2,0,-2,-2
1919,7,1919.625,-2.245797,0,-2.245797,-2.245797
1919,8,1919.70833333333,-2.694956,0,-2.694956,-2.694956
1919,9,1919.79166666667,-2.369195,0,-2.369195,-2.369195
1919,10,1919.875,-2.132482,0,-2.132482,-2.132482
1919,11,1919.95833333333,0,1.5,1.5,1.5
1919,12,1920.04166666667,0,2.245797,2.245797,2.245797
1920,1,1920.125,0,3,3,3
1920,2,1920.20833333333,-1.5,2.245797,0.745797,2.245797
1920,3,1920.29166666667,-1.340387,0,-1.340387,-1.340387
1920,4,1920.375,0,0,0,0
1920,5,1920.45833333333,0,1,1,1
1920,6,1920.54166666667,-1.5,0,-1.5,-1.5
1920,7,1920.625,-0.670194,1,0.329806,1
1920,8,1920.70833333333,0,0.670194,0.670194,0.670194
1920,9,1920.79166666667,0,1,1,1
1920,10,1920.875,-1,0,-1,-1
1920,11,1920.95833333333,-2,0,-2,-2
1920,12,1921.04166666667,-2,0,-2,-2
1921,1,1921.125,-1.796638,0,-1.796638,-1.796638
1921,2,1921.20833333333,-2.369195,0,-2.369195,-2.369195
1921,3,1921.29166666667,-2.84331,0,-2.84331,-2.84331
1921,4,1921.375,-3,0,-3,-3
1921,5,1921.45833333333,-3,0,-3,-3
1921,6,1921.54166666667,-3,0,-3,-3
1921,7,1921.625,-3.704911,0,-3.704911,-3.704911
1921,8,1921.70833333333,-3.506547,0,-3.506547,-3.506547
1921,9,1921.79166666667,-3.57294,0,-3.57294,-3.57294
1921,10,1921.875,-3.57294,0,-3.57294,-3.57294
1921,11,1921.95833333333,-3.440274,0,-3.440274,-3.440274
1921,12,1922.04166666667,-3.506547,0,-3.506547,-3.506547
1922,1,1922.125,-3.334744,0,-3.334744,-3.334744
1922,2,1922.20833333333,-2.249872,0,-2.249872,-2.249872
1922,3,1922.29166666667,0,1,1,1
1922,4,1922.375,0,2,2,2
1922,5,1922.45833333333,-1.5,0.670194,-0.829806,-1.5
1922,6,1922.54166666667,-1.340387,0,-1.340387,-1.340387
1922,7,1922.625,0,1,1,1
1922,8,1922.70833333333,0,0.670194,0.670194,0.670194
1922,9,1922.79166666667,0,1.590945,1.590945,1.590945
1922,10,1922.875,0,2,2,2
1922,11,1922.95833333333,0,1.590945,1.590945,1.590945
1922,12,1923.04166666667,0,1.796638,1.796638,1.796638
1923,1,1923.125,0,0.670194,0.670194,0.670194
1923,2,1923.20833333333,0,0,0,0
1923,3,1923.29166666667,0,0,0,0
1923,4,1923.375,0,0,0,0
1923,5,1923.45833333333,0,0,0,0
1923,6,1923.54166666667,-1,0,-1,-1
1923,7,1923.625,-2,0,-2,-2
1923,8,1923.70833333333,-2.245797,0,-2.245797,-2.245797
1923,9,1923.79166666667,-2.245797,0,-2.245797,-2.245797
1923,10,1923.875,0,2,2,2
1923,11,1923.95833333333,0,2,2,2
1923,12,1924.04166666667,0,2,2,2
1924,1,1924.125,-1.5,0,-1.5,-1.5
1924,2,1924.20833333333,-2,0,-2,-2
1924,3,1924.29166666667,-1.590945,0,-1.590945,-1.590945
1924,4,1924.375,0,2,2,2
1924,5,1924.45833333333,0,2.245797,2.245797,2.245797
1924,6,1924.54166666667,0,2.694956,2.694956,2.694956
1924,7,1924.625,0,3,3,3
1924,8,1924.70833333333,0,3,3,3
1924,9,1924.79166666667,0,3,3,3
1924,10,1924.875,0,3,3,3
1924,11,1924.95833333333,0,3,3,3
1924,12,1925.04166666667,-1.5,2.531106,1.031106,2.531106
1925,1,1925.125,-1.340387,2.381728,1.041341,2.381728
1925,2,1925.20833333333,-1.590945,0,-1.590945,-1.590945
1925,3,1925.29166666667,-0.670194,0,-0.670194,-0.670194
1925,4,1925.375,0,1.5,1.5,1.5
1925,5,1925.45833333333,-1,0.670194,-0.329806,-1
1925,6,1925.54166666667,-2,0,-2,-2
1925,7,1925.625,-2,0,-2,-2
1925,8,1925.70833333333,0,1,1,1
1925,9,1925.79166666667,0,1.340387,1.340387,1.340387
1925,10,1925.875,0,0.670194,0.670194,0.670194
1925,11,1925.95833333333,0,0,0,0
1925,12,1926.04166666667,0,1.5,1.5,1.5
1926,1,1926.125,0,1.340387,1.340387,1.340387
1926,2,1926.20833333333,0,0,0,0
1926,3,1926.29166666667,0,0,0,0
1926,4,1926.375,-1,0,-1,-1
1926,5,1926.45833333333,0,1.5,1.5,1.5
1926,6,1926.54166666667,0,2,2,2
1926,7,1926.625,0,2,2,2
1926,8,1926.70833333333,-1,1.796638,0.796638,1.796638
1926,9,1926.79166666667,-2,0,-2,-2
1926,10,1926.875,0,1.5,1.5,1.5
1926,11,1926.95833333333,-1,1.340387,0.340387,1.340387
1926,12,1927.04166666667,-1.340387,0,-1.340387,-1.340387
1927,1,1927.125,-1.590945,0,-1.590945,-1.590945
1927,2,1927.20833333333,-0.670194,0,-0.670194,-0.670194
1927,3,1927.29166666667,0,0,0,0
1927,4,1927.375,0,1.5,1.5,1.5
1927,5,1927.45833333333,-1,0.670194,-0.329806,-1
1927,6,1927.54166666667,-0.670194,0,-0.670194,-0.670194
1927,7,1927.625,0,1,1,1
1927,8,1927.70833333333,0,2,2,2
1927,9,1927.79166666667,0,3,3,3
1927,10,1927.875,-1,2.694956,1.694956,2.694956
1927,11,1927.95833333333,0,2.76406,2.76406,2.76406
1927,12,1928.04166666667,-1,2.132482,1.132482,2.132482
1928,1,1928.125,-1.340387,0,-1.340387,-1.340387
1928,2,1928.20833333333,-0.670194,0,-0.670194,-0.670194
1928,3,1928.29166666667,-1.796638,0,-1.796638,-1.796638
1928,4,1928.375,-0.670194,1,0.329806,1
1928,5,1928.45833333333,-1,0,-1,-1
1928,6,1928.54166666667,-0.670194,0,-0.670194,-0.670194
1928,7,1928.625,-2.107166,0,-2.107166,-2.107166
1928,8,1928.70833333333,-1.340387,1,-0.340387,-1.340387
1928,9,1928.79166666667,-2.117092,0,-2.117092,-2.117092
1928,10,1928.875,0,1.5,1.5,1.5
1928,11,1928.95833333333,0,2,2,2
1928,12,1929.04166666667,0,1.590945,1.590945,1.590945
1929,1,1929.125,-1,0,-1,-1
1929,2,1929.20833333333,-2,0,-2,-2
1929,3,1929.29166666667,-2.694956,0,-2.694956,-2.694956
1929,4,1929.375,-2.694956,0,-2.694956,-2.694956
1929,5,1929.45833333333,-2.369195,0,-2.369195,-2.369195
1929,6,1929.54166666667,-2.132482,0,-2.132482,-2.132482
1929,7,1929.625,0,1,1,1
1929,8,1929.70833333333,-1,0,-1,-1
1929,9,1929.79166666667,-1.340387,0,-1.340387,-1.340387
1929,10,1929.875,0,1,1,1
1929,11,1929.95833333333,-1,0,-1,-1
1929,12,1930.04166666667,0,1,1,1
1930,1,1930.125,-1,0,-1,-1
1930,2,1930.20833333333,-2,0,-2,-2
1930,3,1930.29166666667,-1.590945,0,-1.590945,-1.590945
1930,4,1930.375,0,2,2,2
1930,5,1930.45833333333,0,2,2,2
1930,6,1930.54166666667,-1,2,1,2
1930,7,1930.625,0,2.694956,2.694956,2.694956
1930,8,1930.70833333333,0,2.369195,2.369195,2.369195
1930,9,1930.79166666667,0,2.132482,2.132482,2.132482
1930,10,1930.875,0,2.926341,2.926341,2.926341
1930,11,1930.95833333333,0,3,3,3
1930,12,1931.04166666667,-1,2.81234,1.81234,2.81234
1931,1,1931.125,0,3.440274,3.440274,3.440274
1931,2,1931.20833333333,0,3.25608,3.25608,3.25608
1931,3,1931.29166666667,0,3.096548,3.096548,3.096548
1931,4,1931.375,0,2.646365,2.646365,2.646365
1931,5,1931.45833333333,0,2.709214,2.709214,2.709214
1931,6,1931.54166666667,0,2.531106,2.531106,2.531106
1931,7,1931.625,0,2.911001,2.911001,2.911001
1931,8,1931.70833333333,0,3.506547,3.506547,3.506547
1931,9,1931.79166666667,0,3.334744,3.334744,3.334744
1931,10,1931.875,0,2.646365,2.646365,2.646365
1931,11,1931.95833333333,-1.5,0,-1.5,-1.5
1931,12,1932.04166666667,-1.340387,0,-1.340387,-1.340387
1932,1,1932.125,-1.590945,0,-1.590945,-1.590945
1932,2,1932.20833333333,-2.245797,0,-2.245797,-2.245797
1932,3,1932.29166666667,-1.590945,0,-1.590945,-1.590945
1932,4,1932.375,0,0,0,0
1932,5,1932.45833333333,0,1.5,1.5,1.5
1932,6,1932.54166666667,0,1.340387,1.340387,1.340387
1932,7,1932.625,0,0,0,0
1932,8,1932.70833333333,-1,0,-1,-1
1932,9,1932.79166666667,-0.670194,0,-0.670194,-0.670194
1932,10,1932.875,0,2,2,2
1932,11,1932.95833333333,0,2,2,2
1932,12,1933.04166666667,-2,0,-2,-2
1933,1,1933.125,-2,0,-2,-2
1933,2,1933.20833333333,-2.245797,0,-2.245797,-2.245797
1933,3,1933.29166666667,-2.694956,0,-2.694956,-2.694956
1933,4,1933.375,-3,0,-3,-3
1933,5,1933.45833333333,0,1.5,1.5,1.5
1933,6,1933.54166666667,0,2,2,2
1933,7,1933.625,-1,1.590945,0.590945,1.590945
1933,8,1933.70833333333,-1.340387,0,-1.340387,-1.340387
1933,9,1933.79166666667,-1.590945,0,-1.590945,-1.590945
1933,10,1933.875,-0.670194,0,-0.670194,-0.670194
1933,11,1933.95833333333,0,0,0,0
1933,12,1934.04166666667,-1.5,0,-1.5,-1.5
1934,1,1934.125,-1.340387,0,-1.340387,-1.340387
1934,2,1934.20833333333,-1.590945,0,-1.590945,-1.590945
1934,3,1934.29166666667,-0.670194,0,-0.670194,-0.670194
1934,4,1934.375,-2.117092,0,-2.117092,-2.117092
1934,5,1934.45833333333,-2.84331,0,-2.84331,-2.84331
1934,6,1934.54166666667,-2.601192,0,-2.601192,-2.601192
1934,7,1934.625,-2.40819,0,-2.40819,-2.40819
1934,8,1934.70833333333,0,1,1,1
1934,9,1934.79166666667,0,0.670194,0.670194,0.670194
1934,10,1934.875,0,0,0,0
1934,11,1934.95833333333,0,0,0,0
1934,12,1935.04166666667,0,0,0,0
1935,1,1935.125,0,0,0,0
1935,2,1935.20833333333,0,1.5,1.5,1.5
1935,3,1935.29166666667,-1,0.670194,-0.329806,-1
1935,4,1935.375,0,2,2,2
1935,5,1935.45833333333,0,2,2,2
1935,6,1935.54166666667,0,1.590945,1.590945,1.590945
1935,7,1935.625,-1.5,0,-1.5,-1.5
1935,8,1935.70833333333,-2,0,-2,-2
1935,9,1935.79166666667,-1.590945,0,-1.590945,-1.590945
1935,10,1935.875,0,1.5,1.5,1.5
1935,11,1935.95833333333,-1,0.670194,-0.329806,-1
1935,12,1936.04166666667,-0.670194,0,-0.670194,-0.670194
1936,1,1936.125,0,2,2,2
1936,2,1936.20833333333,0,2,2,2
1936,3,1936.29166666667,-1,0,-1,-1
1936,4,1936.375,0,2.245797,2.245797,2.245797
1936,5,1936.45833333333,-1.5,0.670194,-0.829806,-1.5
1936,6,1936.54166666667,0,1.590945,1.590945,1.590945
1936,7,1936.625,0,2.276043,2.276043,2.276043
1936,8,1936.70833333333,0,2.107166,2.107166,2.107166
1936,9,1936.79166666667,0,2.249872,2.249872,2.249872
1936,10,1936.875,0,2.117092,2.117092,2.117092
1936,11,1936.95833333333,0,0,0,0
1936,12,1937.04166666667,-1,0,-1,-1
1937,1,1937.125,-0.670194,0,-0.670194,-0.670194
1937,2,1937.20833333333,0,1.5,1.5,1.5
1937,3,1937.29166666667,0,2,2,2
1937,4,1937.375,0,2.694956,2.694956,2.694956
1937,5,1937.45833333333,-1,2.245797,1.245797,2.245797
1937,6,1937.54166666667,-0.670194,0,-0.670194,-0.670194
1937,7,1937.625,-1.590945,0,-1.590945,-1.590945
1937,8,1937.70833333333,-1.340387,0,-1.340387,-1.340387
1937,9,1937.79166666667,0,0,0,0
1937,10,1937.875,-1,0,-1,-1
1937,11,1937.95833333333,-1.340387,0,-1.340387,-1.340387
1937,12,1938.04166666667,-1.590945,0,-1.590945,-1.590945
1938,1,1938.125,0,1.5,1.5,1.5
1938,2,1938.20833333333,0,2,2,2
1938,3,1938.29166666667,-1.5,0,-1.5,-1.5
1938,4,1938.375,-2,0,-2,-2
1938,5,1938.45833333333,-1.590945,0,-1.590945,-1.590945
1938,6,1938.54166666667,0,0,0,0
1938,7,1938.625,0,0,0,0
1938,8,1938.70833333333,0,1,1,1
1938,9,1938.79166666667,0,0.670194,0.670194,0.670194
1938,10,1938.875,0,0,0,0
1938,11,1938.95833333333,-1,0,-1,-1
1938,12,1939.04166666667,-0.670194,0,-0.670194,-0.670194
1939,1,1939.125,0,1,1,1
1939,2,1939.20833333333,-1,0,-1,-1
1939,3,1939.29166666667,0,1.5,1.5,1.5
1939,4,1939.375,0,1.340387,1.340387,1.340387
1939,5,1939.45833333333,0,2,2,2
1939,6,1939.54166666667,0,2.245797,2.245797,2.245797
1939,7,1939.625,0,1.590945,1.590945,1.590945
1939,8,1939.70833333333,0,0,0,0
1939,9,1939.79166666667,0,2.601192,2.601192,2.601192
1939,10,1939.875,0,3,3,3
1939,11,1939.95833333333,0,3.005612,3.005612,3.005612
1939,12,1940.04166666667,0,3.175638,3.175638,3.175638
1940,1,1940.125,-1.5,2.249872,0.749872,2.249872
1940,2,1940.20833333333,-1.340387,2.117092,0.776705,2.117092
1940,3,1940.29166666667,0,2.276043,2.276043,2.276043
1940,4,1940.375,0,2.107166,2.107166,2.107166
1940,5,1940.45833333333,0,0,0,0
1940,6,1940.54166666667,0,0,0,0
1940,7,1940.625,0,2,2,2
1940,8,1940.70833333333,0,2,2,2
1940,9,1940.79166666667,0,2.694956,2.694956,2.694956
1940,10,1940.875,-1,2.245797,1.245797,2.245797
1940,11,1940.95833333333,-0.670194,0,-0.670194,-0.670194
1940,12,1941.04166666667,0,0,0,0
1941,1,1941.125,0,2.601192,2.601192,2.601192
1941,2,1941.20833333333,0,2.40819,2.40819,2.40819
1941,3,1941.29166666667,0,2.81234,2.81234,2.81234
1941,4,1941.375,0,2.911001,2.911001,2.911001
1941,5,1941.45833333333,0,2.369195,2.369195,2.369195
1941,6,1941.54166666667,0,2.132482,2.132482,2.132482
1941,7,1941.625,0,0,0,0
1941,8,1941.70833333333,0,2.107166,2.107166,2.107166
1941,9,1941.79166666667,-1.5,0,-1.5,-1.5
1941,10,1941.875,0,2.117092,2.117092,2.117092
1941,11,1941.95833333333,-1,1.340387,0.340387,1.340387
1941,12,1942.04166666667,-0.670194,0,-0.670194,-0.670194
1942,1,1942.125,0,0,0,0
1942,2,1942.20833333333,-1,0,-1,-1
1942,3,1942.29166666667,-0.670194,0,-0.670194,-0.670194
1942,4,1942.375,-1,0,-1,-1
1942,5,1942.45833333333,-0.670194,0,-0.670194,-0.670194
1942,6,1942.54166666667,-1,0,-1,-1
1942,7,1942.625,0,1,1,1
1942,8,1942.70833333333,-1.5,0,-1.5,-1.5
1942,9,1942.79166666667,-1.340387,0,-1.340387,-1.340387
1942,10,1942.875,0,0,0,0
1942,11,1942.95833333333,0,0,0,0
1942,12,1943.04166666667,-1.5,0,-1.5,-1.5
1943,1,1943.125,-1.340387,0,-1.340387,-1.340387
1943,2,1943.20833333333,-1.590945,0,-1.590945,-1.590945
1943,3,1943.29166666667,-1.796638,0,-1.796638,-1.796638
1943,4,1943.375,-0.670194,0,-0.670194,-0.670194
1943,5,1943.45833333333,0,0,0,0
1943,6,1943.54166666667,0,0,0,0
1943,7,1943.625,0,0,0,0
1943,8,1943.70833333333,-1.5,0,-1.5,-1.5
1943,9,1943.79166666667,-0.670194,1,0.329806,1
1943,10,1943.875,-1.590945,0,-1.590945,-1.590945
1943,11,1943.95833333333,-1.340387,0,-1.340387,-1.340387
1943,12,1944.04166666667,-1.590945,0,-1.590945,-1.590945
1944,1,1944.125,-0.670194,0,-0.670194,-0.670194
1944,2,1944.20833333333,0,0,0,0
1944,3,1944.29166666667,0,0,0,0
1944,4,1944.375,-1,0,-1,-1
1944,5,1944.45833333333,-2,0,-2,-2
1944,6,1944.54166666667,-1.590945,0,-1.590945,-1.590945
1944,7,1944.625,0,1.5,1.5,1.5
1944,8,1944.70833333333,-1,0.670194,-0.329806,-1
1944,9,1944.79166666667,0,1.590945,1.590945,1.590945
1944,10,1944.875,0,1.340387,1.340387,1.340387
1944,11,1944.95833333333,0,2.369195,2.369195,2.369195
1944,12,1945.04166666667,0,2.245797,2.245797,2.245797
1945,1,1945.125,-1,0,-1,-1
1945,2,1945.20833333333,-0.670194,0,-0.670194,-0.670194
1945,3,1945.29166666667,0,0,0,0
1945,4,1945.375,0,0,0,0
1945,5,1945.45833333333,0,0,0,0
1945,6,1945.54166666667,0,0,0,0
1945,7,1945.625,0,0,0,0
1945,8,1945.70833333333,0,2,2,2
1945,9,1945.79166666667,0,2,2,2
1945,10,1945.875,-1,0,-1,-1
1945,11,1945.95833333333,-1.340387,0,-1.340387,-1.340387
1945,12,1946.04166666667,-0.670194,0,-0.670194,-0.670194
1946,1,1946.125,-1,0,-1,-1
1946,2,1946.20833333333,0,1.5,1.5,1.5
1946,3,1946.29166666667,-1.5,0,-1.5,-1.5
1946,4,1946.375,-2,0,-2,-2
1946,5,1946.45833333333,-2,0,-2,-2
1946,6,1946.54166666667,0,1.5,1.5,1.5
1946,7,1946.625,0,1.340387,1.340387,1.340387
1946,8,1946.70833333333,0,0,0,0
1946,9,1946.79166666667,0,0,0,0
1946,10,1946.875,0,0,0,0
1946,11,1946.95833333333,-1,0,-1,-1
1946,12,1947.04166666667,-1.340387,0,-1.340387,-1.340387
1947,1,1947.125,-1.590945,0,-1.590945,-1.590945
1947,2,1947.20833333333,-0.670194,0,-0.670194,-0.670194
1947,3,1947.29166666667,0,1.5,1.5,1.5
1947,4,1947.375,-1,0.670194,-0.329806,-1
1947,5,1947.45833333333,-1.340387,0,-1.340387,-1.340387
1947,6,1947.54166666667,-1.590945,0,-1.590945,-1.590945
1947,7,1947.625,-0.670194,0,-0.670194,-0.670194
1947,8,1947.70833333333,-2.369195,0,-2.369195,-2.369195
1947,9,1947.79166666667,-2.487896,0,-2.487896,-2.487896
1947,10,1947.875,-2.601192,0,-2.601192,-2.601192
1947,11,1947.95833333333,0,1.5,1.5,1.5
1947,12,1948.04166666667,0,2,2,2
1948,1,1948.125,0,3,3,3
1948,2,1948.20833333333,0,3,3,3
1948,3,1948.29166666667,-1,2.76406,1.76406,2.76406
1948,4,1948.375,-1.340387,2.132482,0.792095,2.132482
1948,5,1948.45833333333,-1.590945,0,-1.590945,-1.590945
1948,6,1948.54166666667,-0.670194,0,-0.670194,-0.670194
1948,7,1948.625,0,1.5,1.5,1.5
1948,8,1948.70833333333,0,2.117092,2.117092,2.117092
1948,9,1948.79166666667,-1,0,-1,-1
1948,10,1948.875,-1.340387,0,-1.340387,-1.340387
1948,11,1948.95833333333,-1.590945,0,-1.590945,-1.590945
1948,12,1949.04166666667,-1.796638,0,-1.796638,-1.796638
1949,1,1949.125,-1.796638,0,-1.796638,-1.796638
1949,2,1949.20833333333,-2.487896,0,-2.487896,-2.487896
1949,3,1949.29166666667,-2.276043,0,-2.276043,-2.276043
1949,4,1949.375,-2.107166,0,-2.107166,-2.107166
1949,5,1949.45833333333,0,1.5,1.5,1.5
1949,6,1949.54166666667,-2.117092,0,-2.117092,-2.117092
1949,7,1949.625,-2.646365,0,-2.646365,-2.646365
1949,8,1949.70833333333,-2.381728,0,-2.381728,-2.381728
1949,9,1949.79166666667,-3,0,-3,-3
1949,10,1949.875,-3,0,-3,-3
1949,11,1949.95833333333,-2.84331,0,-2.84331,-2.84331
1949,12,1950.04166666667,-2.601192,0,-2.601192,-2.601192
1950,1,1950.125,-2.709214,0,-2.709214,-2.709214
1950,2,1950.20833333333,-2.249872,1,-1.249872,-2.249872
1950,3,1950.29166666667,-2.646365,0,-2.646365,-2.646365
1950,4,1950.375,-0.670194,1,0.329806,1
1950,5,1950.45833333333,0,0.670194,0.670194,0.670194
1950,6,1950.54166666667,0,0,0,0
1950,7,1950.625,0,1,1,1
1950,8,1950.70833333333,0,1.340387,1.340387,1.340387
1950,9,1950.79166666667,0,1.590945,1.590945,1.590945
1950,10,1950.875,-1,0,-1,-1
1950,11,1950.95833333333,0,1.796638,1.796638,1.796638
1950,12,1951.04166666667,0,2,2,2
1951,1,1951.125,0,1.590945,1.590945,1.590945
1951,2,1951.20833333333,0,0,0,0
1951,3,1951.29166666667,0,0,0,0
1951,4,1951.375,-1,0,-1,-1
1951,5,1951.45833333333,-0.670194,0,-0.670194,-0.670194
1951,6,1951.54166666667,0,1.5,1.5,1.5
1951,7,1951.625,0,1.340387,1.340387,1.340387
1951,8,1951.70833333333,0,0,0,0
1951,9,1951.79166666667,0,0,0,0
1951,10,1951.875,-1,0,-1,-1
1951,11,1951.95833333333,0,1,1,1
1951,12,1952.04166666667,-1,0,-1,-1
1952,1,1952.125,-0.670194,0,-0.670194,-0.670194
1952,2,1952.20833333333,0,0,0,0
1952,3,1952.29166666667,0,2,2,2
1952,4,1952.375,0,2,2,2
1952,5,1952.45833333333,-1.5,0,-1.5,-1.5
1952,6,1952.54166666667,-2,0,-2,-2
1952,7,1952.625,-2.694956,0,-2.694956,-2.694956
1952,8,1952.70833333333,-2.694956,0,-2.694956,-2.694956
1952,9,1952.79166666667,0,2,2,2
1952,10,1952.875,0,2,2,2
1952,11,1952.95833333333,0,3,3,3
1952,12,1953.04166666667,0,3,3,3
1953,1,1953.125,-1.5,3,1.5,3
1953,2,1953.20833333333,-2,2.84331,0.84331,2.84331
1953,3,1953.29166666667,-2,0,-2,-2
1953,4,1953.375,-2.694956,0,-2.694956,-2.694956
1953,5,1953.45833333333,-2.76406,0,-2.76406,-2.76406
1953,6,1953.54166666667,0,1.5,1.5,1.5
1953,7,1953.625,0,2,2,2
1953,8,1953.70833333333,-1.5,0,-1.5,-1.5
